user_id,big5_agreeableness,facet_altruism,facet_cooperation,facet_modesty,facet_morality,facet_sympathy,facet_trust,big5_conscientiousness,facet_achievement_striving,facet_cautiousness,facet_dutifulness,facet_orderliness,facet_self_discipline,facet_self_efficacy,big5_extraversion,facet_activity_level,facet_assertiveness,facet_cheerfulness,facet_excitement_seeking,facet_friendliness,facet_gregariousness,big5_neuroticism,facet_anger,facet_anxiety,facet_depression,facet_immoderation,facet_self_consciousness,facet_vulnerability,big5_openness,facet_adventurousness,facet_artistic_interests,facet_emotionality,facet_imagination,facet_intellect,facet_liberalism,need_liberty,need_ideal,need_love,need_practicality,need_self_expression,need_stability,need_structure,need_challenge,need_closeness,need_curiosity,need_excitement,need_harmony,value_conservation,value_hedonism,value_openness_to_change,value_self_enhancement,value_self_transcendence,behavior_sunday,behavior_monday,behavior_tuesday,behavior_wednesday,behavior_thursday,behavior_friday,behavior_saturday,behavior_0000,behavior_0100,behavior_0200,behavior_0300,behavior_0400,behavior_0500,behavior_0600,behavior_0700,behavior_0800,behavior_0900,behavior_1000,behavior_1100,behavior_1200,behavior_1300,behavior_1400,behavior_1500,behavior_1600,behavior_1700,behavior_1800,behavior_1900,behavior_2000,behavior_2100,behavior_2200,behavior_2300,word_count,processed_language,big5_agreeableness_raw,facet_altruism_raw,facet_cooperation_raw,facet_modesty_raw,facet_morality_raw,facet_sympathy_raw,facet_trust_raw,big5_conscientiousness_raw,facet_achievement_striving_raw,facet_cautiousness_raw,facet_dutifulness_raw,facet_orderliness_raw,facet_self_discipline_raw,facet_self_efficacy_raw,big5_extraversion_raw,facet_activity_level_raw,facet_assertiveness_raw,facet_cheerfulness_raw,facet_excitement_seeking_raw,facet_friendliness_raw,facet_gregariousness_raw,big5_neuroticism_raw,facet_anger_raw,facet_anxiety_raw,facet_depression_raw,facet_immoderation_raw,facet_self_consciousness_raw,facet_vulnerability_raw,big5_openness_raw,facet_adventurousness_raw,facet_artistic_interests_raw,facet_emotionality_raw,facet_imagination_raw,facet_intellect_raw,facet_liberalism_raw,need_liberty_raw,need_ideal_raw,need_love_raw,need_practicality_raw,need_self_expression_raw,need_stability_raw,need_structure_raw,need_challenge_raw,need_closeness_raw,need_curiosity_raw,need_excitement_raw,need_harmony_raw,value_conservation_raw,value_hedonism_raw,value_openness_to_change_raw,value_self_enhancement_raw,value_self_transcendence_raw,big5_agreeableness_significant,facet_altruism_significant,facet_cooperation_significant,facet_modesty_significant,facet_morality_significant,facet_sympathy_significant,facet_trust_significant,big5_conscientiousness_significant,facet_achievement_striving_significant,facet_cautiousness_significant,facet_dutifulness_significant,facet_orderliness_significant,facet_self_discipline_significant,facet_self_efficacy_significant,big5_extraversion_significant,facet_activity_level_significant,facet_assertiveness_significant,facet_cheerfulness_significant,facet_excitement_seeking_significant,facet_friendliness_significant,facet_gregariousness_significant,big5_neuroticism_significant,facet_anger_significant,facet_anxiety_significant,facet_depression_significant,facet_immoderation_significant,facet_self_consciousness_significant,facet_vulnerability_significant,big5_openness_significant,facet_adventurousness_significant,facet_artistic_interests_significant,facet_emotionality_significant,facet_imagination_significant,facet_intellect_significant,facet_liberalism_significant,need_liberty_significant,need_ideal_significant,need_love_significant,need_practicality_significant,need_self_expression_significant,need_stability_significant,need_structure_significant,need_challenge_significant,need_closeness_significant,need_curiosity_significant,need_excitement_significant,need_harmony_significant,value_conservation_significant,value_hedonism_significant,value_openness_to_change_significant,value_self_enhancement_significant,value_self_transcendence_significant,consumption_preferences_spur_of_moment,consumption_preferences_credit_card_payment,consumption_preferences_influence_brand_name,consumption_preferences_influence_utility,consumption_preferences_influence_online_ads,consumption_preferences_influence_social_media,consumption_preferences_influence_family_members,consumption_preferences_clothes_quality,consumption_preferences_clothes_style,consumption_preferences_clothes_comfort,consumption_preferences_automobile_ownership_cost,consumption_preferences_automobile_safety,consumption_preferences_music_rap,consumption_preferences_music_country,consumption_preferences_music_r_b,consumption_preferences_music_hip_hop,consumption_preferences_music_live_event,consumption_preferences_music_playing,consumption_preferences_music_latin,consumption_preferences_music_rock,consumption_preferences_music_classical,consumption_preferences_gym_membership,consumption_preferences_outdoor,consumption_preferences_eat_out,consumption_preferences_movie_romance,consumption_preferences_movie_adventure,consumption_preferences_movie_horror,consumption_preferences_movie_musical,consumption_preferences_movie_historical,consumption_preferences_movie_science_fiction,consumption_preferences_movie_war,consumption_preferences_movie_drama,consumption_preferences_movie_action,consumption_preferences_movie_documentary,consumption_preferences_read_frequency,consumption_preferences_books_entertainment_magazines,consumption_preferences_books_non_fiction,consumption_preferences_books_financial_investing,consumption_preferences_books_autobiographies,consumption_preferences_volunteer,consumption_preferences_concerned_environment,consumption_preferences_start_business
19615058,0.249684461,0.102949214,0.420884877,0.789126289,0.287648454,0.55045116,0.204275535,0.116163921,0.046740105,0.313540196,0.026107274,0.769201183,0.051777706,0.012079611,0.088520762,0.109048312,1.53E-04,0.168699291,0.184722098,0.126198866,0.147919431,0.707255002,0.505940715,0.866607579,0.957671744,0.956269131,0.925906284,0.835630444,0.971802547,0.200851277,0.962692114,0.330100882,0.652262124,0.693460856,0.877133052,0.67028418,0.174147264,0.546261761,0.992846329,0.988712609,0.454209808,0.69069856,0.128742698,0.508308543,0.499218716,0.454005277,0.442649402,0.256422787,0.510116143,0.47527475,0.18892763,0.985736608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,en,0.715344903,0.660715012,0.567361845,0.49076808,0.599375195,0.668320028,0.551754523,0.572343923,0.599593727,0.461804761,0.611357203,0.518271453,0.493108495,0.673809906,0.49076787,0.477359434,0.463604015,0.58594444,0.5655496,0.503083348,0.399598985,0.583454678,0.536529901,0.669844539,0.557651718,0.566274453,0.622800308,0.529845852,0.809567192,0.474992413,0.755577057,0.630271696,0.754301443,0.630653716,0.574693408,0.753021037,0.646483507,0.774313576,0.780695128,0.753709993,0.7307856,0.70956823,0.680999913,0.794285475,0.816598694,0.676026204,0.804276509,0.635968316,0.739814471,0.781876718,0.667641794,0.868628334,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0.5,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
264191368,0.566860015,0.787046842,0.601690301,0.797756048,0.90071773,0.838371662,0.411445395,0.947864437,0.707785865,0.63030924,0.344851275,0.899174823,0.817019422,0.613588714,0.969855938,0.74094959,0.640998263,0.564277305,0.35516301,0.873315047,0.652132025,0.05873306,0.385742016,0.074333828,0.30651796,0.420805668,0.168001227,0.214677084,0.846699418,0.940473243,0.75022651,0.775105863,0.349831212,0.706196451,0.556623344,0.70649767,0.352556547,0.148685917,0.788712023,0.576441769,0.56882785,0.603994511,0.652628118,0.341322533,0.777047106,0.591464078,0.780769096,0.48796976,0.293018438,0.412076804,0.388329211,0.67829502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,en,0.748892527,0.73302139,0.594916403,0.492363718,0.686473219,0.701196292,0.576580689,0.703818634,0.717355257,0.51347374,0.649122696,0.535980743,0.613719733,0.763252247,0.634839589,0.573448472,0.662111669,0.623568962,0.587856152,0.617776444,0.473449259,0.422999153,0.519832932,0.495618015,0.416405983,0.492911737,0.496089735,0.417270989,0.781293083,0.560256632,0.699505784,0.679006818,0.715697067,0.632348862,0.523402104,0.756860278,0.673070889,0.717966842,0.745100117,0.681690253,0.739971009,0.703224006,0.749384025,0.775213284,0.836712131,0.703579237,0.836011382,0.664090941,0.703394243,0.775699623,0.693885288,0.840498958,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.5,1,1,0.5,1,1,1,1,1,0,0,0.5,1,1,1,1,0,0,1,0,0.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1
37464498,0.098763542,0.169599996,0.117487422,0.162355493,0.143779933,0.781245975,0.250655276,0.052866684,0.225756793,0.350212255,0.002964649,0.977891509,0.352897045,0.570940523,0.831723799,0.494451416,0.320451071,0.475259685,0.990711618,0.386047607,0.513792143,0.824974101,0.657849153,0.649182308,0.740508997,0.235617762,0.511322929,0.371462041,0.784044224,0.784141537,0.968931818,0.469518777,0.997700725,0.872509406,0.850664893,0.547891319,0.629931967,0.781443098,0.758727272,0.974817088,0.625502767,0.025515282,0.039524414,0.213543328,0.567748329,0.578646999,0.536265017,0.089458032,0.559960514,0.488213923,0.092023874,0.335995851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,en,0.690969554,0.671561184,0.507836522,0.396409909,0.575631117,0.693124889,0.558099594,0.552601418,0.648536884,0.46818629,0.591513135,0.560061676,0.552670273,0.75938671,0.59388938,0.539667584,0.620741418,0.616055829,0.703410636,0.545961817,0.455121185,0.613031965,0.557950754,0.620239122,0.489286569,0.47290132,0.548208217,0.446725577,0.77374383,0.532781738,0.759753608,0.645077087,0.875619003,0.659937075,0.568574651,0.741019636,0.7068163,0.806461298,0.742945052,0.742543172,0.744638978,0.643206524,0.65301995,0.758109805,0.821141431,0.700967453,0.812400892,0.604897921,0.747834614,0.783128768,0.648051049,0.826062287,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,0.5,1,1,0,0,1,0,0.5,0.5,1,0.5,1,1,0,0,0.5,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1311436706,0.130232792,0.048627924,0.276228886,0.326774991,0.289380999,0.61198234,0.374585633,0.118798001,0.49352735,0.528033725,0.094188275,0.802219255,0.22400478,0.575230086,0.824265627,0.324190044,0.068693958,0.136441682,0.799562525,0.19609562,0.409287876,0.985849043,0.536429904,0.713813248,0.81642415,0.324640003,0.681430845,0.748313153,0.901739209,0.234536577,0.853005323,0.199084419,0.896134242,0.939018508,0.852091646,0.053714525,0.118043883,0.217070836,0.199117985,0.466586827,0.002953556,3.52E-04,0.005170692,0.014922847,0.05371472,0.286901197,0.008153685,0.002651918,0.178598342,0.2047566,0.01667856,0.095027018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,en,0.697462971,0.646914911,0.543597103,0.424692147,0.599614591,0.67434126,0.572629718,0.572967369,0.687539417,0.496913133,0.62668682,0.521984532,0.534510052,0.759771325,0.592583902,0.517045568,0.569793795,0.58134252,0.639222937,0.517573019,0.441551073,0.708701593,0.54071619,0.632613179,0.505558504,0.483113647,0.571535324,0.510256818,0.789886038,0.479068168,0.718449431,0.613749674,0.797434844,0.678833822,0.568884762,0.676203254,0.634749386,0.730612876,0.709521451,0.672146818,0.646777601,0.604269919,0.616783771,0.696947609,0.774280421,0.640525578,0.726317578,0.539851252,0.679359061,0.752464743,0.612981094,0.811615018,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,0,1,0,0,0,1,0,1,1,1,0.5,0.5,0.5,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5
1901627161,0.205022014,0.225471997,0.388089587,0.778545039,0.340060438,0.529785742,0.477217565,0.020232434,0.146452373,0.399388598,0.297286385,0.16947527,0.047343372,0.095831728,0.082158919,0.223615435,0.004199702,0.079661784,0.232481386,0.082190249,0.024917,0.940995629,0.727131547,0.96174965,0.938020131,0.974115269,0.984442604,0.812760118,0.973296828,0.231439317,0.97067687,0.558802777,0.628881513,0.694042284,0.903739809,0.605547074,0.034505196,0.556844368,0.765084423,0.993256849,0.737643393,0.597760505,0.073344547,0.711284458,0.576658659,0.432365274,0.562402965,0.177040899,0.7959788,0.776615145,0.197236033,0.983637244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,en,0.709447985,0.678644164,0.56226059,0.488862956,0.606356998,0.666331766,0.583447864,0.532485213,0.632713018,0.476381078,0.645866495,0.462833499,0.491044852,0.707181503,0.488948346,0.501488905,0.512305521,0.570908863,0.572622596,0.490747893,0.352507569,0.660821484,0.568754485,0.714913513,0.545875852,0.575348984,0.660141046,0.524204643,0.810322235,0.478707986,0.761045235,0.654226179,0.751194933,0.630730409,0.581864876,0.746541383,0.604642785,0.775614904,0.743388817,0.760267983,0.75470682,0.702786513,0.66669452,0.818090545,0.821739093,0.671672571,0.814681123,0.62370175,0.791061968,0.813606004,0.668971987,0.867740163,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0.5,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
50199850,0.179193627,0.6466803,0.238119671,0.203585496,0.042167919,0.522340581,0.628891809,0.116705267,0.397278827,0.22254893,0.200308588,0.265423993,0.387272496,0.637408263,0.842100626,0.690504208,0.800294077,0.645923081,0.844945121,0.853053602,0.825341307,0.887892194,0.77464316,0.858858182,0.619162606,0.742545387,0.31599404,0.510189,0.759917536,0.574991708,0.637861099,0.791040236,0.549106552,0.605498772,0.687416207,0.91295052,0.883561256,0.981401435,0.859094835,0.994263585,0.979967548,0.407245259,0.471447052,0.528529461,0.65446428,0.761630127,0.532770081,0.183963458,0.537708793,0.607481885,0.84911164,0.511267525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,en,0.705686157,0.718292979,0.536470841,0.404638378,0.544368147,0.665617624,0.599352371,0.572472863,0.674611881,0.444270234,0.638316388,0.473627497,0.557008782,0.765462741,0.595769336,0.565824533,0.686184165,0.630700745,0.646640076,0.613132929,0.501459325,0.634384604,0.576960908,0.667437612,0.467648183,0.525621208,0.52151351,0.469249187,0.771193279,0.511543075,0.68318201,0.681219253,0.74098826,0.619633826,0.540835288,0.787428047,0.747747302,0.870017789,0.751026551,0.762244436,0.799833468,0.689720628,0.728571697,0.796537908,0.827109453,0.741727539,0.812097253,0.624888262,0.744242998,0.794786203,0.751634761,0.833418858,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1,0.5,0,1,0,0,1,0,0,0.5,1,0.5,1,1,0,0,0.5,0,0.5,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
563520304,0.246898702,0.555780417,0.423301901,0.377122702,0.313980404,0.919174488,0.519097785,0.059459798,0.056299827,0.22686761,0.003349008,0.774240544,0.148774511,0.074669007,0.563452921,0.580384573,0.045403029,0.700130662,0.982884423,0.539655022,0.715137661,0.992032818,0.849291125,0.944051803,0.95934684,0.528739052,0.534868269,0.827193335,0.750528557,0.656648336,0.997568941,0.896455098,0.964533582,0.703450062,0.926879557,0.817264281,0.467769768,0.950474142,0.880327319,0.999448047,0.44871116,0.059412295,0.056202689,0.790848414,0.556922383,0.692929751,0.67702923,0.166547587,0.730389188,0.603517345,0.150202575,0.91907562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,en,0.714995123,0.71001063,0.56773398,0.431857306,0.602945549,0.716918829,0.587774704,0.555322782,0.604395927,0.445179913,0.592496857,0.518817379,0.521030597,0.702391602,0.558133846,0.550760283,0.559517188,0.635749371,0.693379677,0.565482362,0.482568157,0.725222338,0.592227633,0.702526598,0.558847025,0.503363348,0.551319454,0.527709956,0.7702392,0.519162609,0.807881669,0.699629309,0.824558821,0.63198053,0.58940873,0.770414265,0.687211071,0.848899444,0.753194953,0.787587253,0.73034337,0.653814852,0.660588496,0.829286049,0.820418354,0.725253914,0.82512107,0.621845812,0.777428508,0.794389024,0.660898176,0.855743368,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,1,1,1,0,0,1,0,0,0.5,1,0.5,1,1,0,1,0.5,0.5,0.5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
145500140,0.252884971,0.308013611,0.230509514,0.469191947,0.337166582,0.587490291,0.207704962,0.285625301,0.188083761,0.39842285,0.025223104,0.611366869,0.30678117,0.455715975,0.384512297,0.409592,0.295791195,0.306260562,0.98979524,0.268246553,0.393783415,0.595831321,0.576325293,0.767325629,0.776485234,0.58131836,0.791290475,0.725092692,0.186846072,0.337311796,0.651046879,0.359039772,0.734070613,0.783785731,0.787746039,0.331151014,0.400464361,0.42694264,0.501466183,0.455893451,0.223042994,0.138612008,0.210378212,0.375693643,0.30291084,0.420664687,0.285882475,0.251548716,0.579360591,0.414836903,0.309852968,0.071242056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,en,0.715744212,0.687496915,0.534976349,0.444296786,0.605983758,0.671920533,0.552250364,0.601642458,0.641543674,0.476223168,0.610994752,0.503422069,0.546597399,0.749187869,0.537902386,0.528682347,0.617236774,0.60114136,0.701918835,0.529486246,0.439489801,0.560436896,0.546242616,0.643900369,0.496599655,0.50848154,0.589384007,0.505723572,0.720250362,0.489886567,0.684974125,0.633476449,0.765911206,0.643584342,0.556453214,0.720150612,0.679072068,0.759701104,0.727852717,0.671217753,0.710182994,0.666635731,0.69567636,0.779298874,0.803068389,0.669302393,0.789732463,0.635283068,0.75099061,0.775972866,0.684558432,0.809071141,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.5,0.5,0,0,0,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0,0.5,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1305271094,0.044662178,0.322237344,0.17616252,0.328793306,0.2224095,0.532343444,0.632123503,0.08907717,0.348409032,0.498781593,0.108056602,0.948524951,0.376738831,0.716062257,0.532751648,0.512592575,0.360275652,0.814225494,0.997574181,0.528424289,0.670273458,0.999734778,0.450516471,0.765944586,0.541687457,0.602026225,0.34523961,0.508657603,0.179035201,0.612789013,0.887510424,0.321288143,0.819353628,0.743064321,0.809454185,0.20042472,0.363178397,0.701092642,0.96113771,0.933280211,0.132759463,0.155836086,0.373746125,0.261046734,0.052382844,0.511399919,0.260657817,0.138718607,0.62134115,0.433178082,0.505631797,0.364304956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,en,0.674656528,0.688901449,0.523353432,0.424987024,0.58975845,0.666577319,0.599705145,0.565250982,0.667770269,0.492280852,0.628608453,0.5475715,0.555692967,0.773187208,0.554673695,0.541994684,0.626176146,0.648125956,0.723033651,0.56406521,0.475998475,0.805376811,0.528915008,0.643592697,0.455069472,0.510531171,0.525761248,0.469004554,0.719309498,0.515010714,0.726750852,0.629274282,0.780203037,0.637464237,0.560344623,0.705039661,0.674422964,0.794322704,0.76588648,0.726807069,0.698989251,0.66866412,0.717345446,0.764948221,0.773956156,0.687475027,0.787112847,0.616521074,0.757939649,0.777778738,0.706950192,0.827307335,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1,0.5,0,0,0,1,0,0,1,0.5,1,0.5,0.5,1,1,0,0.5,1,0.5,0,1,0.5,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1
1371597391,0.212962378,0.157185151,0.037831209,0.250253216,0.112716448,0.376318648,0.392159268,0.155570432,0.48894914,0.462497267,0.002595833,0.813763356,0.248985062,0.860868183,0.433147203,0.416915162,0.425943238,0.182298801,0.94655107,0.123511795,0.101661147,0.449000101,0.95095995,0.97191456,0.788500403,0.201636242,0.981003571,0.884732302,0.169029874,0.072924629,0.520419168,0.475998683,0.796763046,0.587458581,0.589340513,0.206071227,0.693474153,0.539342417,0.991325006,0.965782484,0.551495537,0.638580993,0.463125967,0.629594122,0.409559916,0.531372925,0.685291437,0.653362481,0.718847647,0.447191626,0.76832954,0.040915999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,en,0.710546466,0.669794975,0.472363505,0.412827191,0.568614003,0.651443849,0.574526301,0.580811701,0.686931684,0.486530744,0.590454484,0.523369293,0.538370994,0.791230082,0.543492997,0.529644477,0.634724987,0.587712293,0.671965774,0.502428105,0.387941922,0.532254163,0.626178465,0.724348346,0.499187158,0.468469028,0.65589625,0.544010399,0.718065699,0.45309201,0.667916947,0.645740839,0.776090836,0.617477141,0.527604451,0.705787998,0.71508746,0.773464953,0.779177399,0.737896102,0.738571332,0.705688961,0.727633078,0.808043104,0.810631677,0.691458095,0.825920093,0.683218025,0.775219527,0.779148772,0.738504906,0.804615615,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,1,0.5,0,1,0,0,1,0,0,0.5,1,0.5,1,1,0,0,0.5,0.5,0,1,0.5,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
22912624,0.53862503,0.544239027,0.522176566,0.697394544,0.493355714,0.9211451,0.353381076,0.06279265,0.151425297,0.206388418,0.177869974,0.448065513,0.042576581,0.146994284,0.600647385,0.207929947,0.033309866,0.261739782,0.618945783,0.148369936,0.383285288,0.475106581,0.912442134,0.912520504,0.97268568,0.686101274,0.761395072,0.914581963,0.610091469,0.089930698,0.931754299,0.828003897,0.968421713,0.553658742,0.710210055,0.210220685,0.157061149,0.634673099,0.211408887,0.517628593,0.037376101,0.00336525,0.006907351,0.710559465,0.172650492,0.226323127,0.630783502,0.261021313,0.381609685,0.335312717,0.064405381,0.496493155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,en,0.746053447,0.708987659,0.582739896,0.475651927,0.625025034,0.717425758,0.570303071,0.556609099,0.633847676,0.44077285,0.636283909,0.489879697,0.488645816,0.716193779,0.562386189,0.498747012,0.552365088,0.596727899,0.616439394,0.508153814,0.438081556,0.537251968,0.609866513,0.686617167,0.570163125,0.519226353,0.584116291,0.554875809,0.75757714,0.457116965,0.740702173,0.686774846,0.827150642,0.613491764,0.544132219,0.706330202,0.643218394,0.785406444,0.710455538,0.676564244,0.677698235,0.622648941,0.621365248,0.817996395,0.791811845,0.625548018,0.820788286,0.636608628,0.718943398,0.767868453,0.639697161,0.832815598,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,0,1,1,1,1,0,1,1,1,1,0.5,0,0,0.5,1,1,0.5,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0.5,1,1,0,1,0,1,0
